Measurement Name :,20230622_SDR641_Run02_Plate03_PI,,Generated On :,"22/06/2023, 17:47:51",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
Start Date/Time:,"22/06/2023, 14:20:28",,,,,,Batch No.:  ,PSt5-1624-01_25°C,,,,,,,,,,,,,,,,,,,,,,,
End Date/Time:,"22/06/2023, 17:47:12",,,,,,O2_cal0 [°],54.76,,Adjustment at ,100, % air saturation,,,,,,,,,,,,,,,,,,,
User Comment :,0,,Meas. Created By :,admin,,,O2_cal2nd [°],47.47,,Adjustment at ,25, °C,,,,,,,,,,,,,,,,,,,
SDR Serial No. :,S-641,,,,,,O2_T0 [°C],24.8,,Adjustment at ,965, mbar,,,,,,,,,,,,,,,,,,,
Parameter :,Oxygen [cO2 [µmol/L]],,,,,,O2_T2nd [°C],24.8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,O2_patm [mbar],965,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,O2_2nd [% a.s.],100,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPA Phase values  ,,45.89,45.96,46.18,46.05,45.95,46.22,46.26,46.2,46.13,46.02,46.11,46.23,45.8,46.11,46.28,46.41,46.09,46.67,46.15,46.5,45.87,46.79,46.15,46.27,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,,Tm [°C],p [mbar],Salinity [g/1000g],T_internal [°C],Error
22.06.23 14:20:30,0.03,187.75,190.9,184.06,193,187.4,195.93,192.54,195.94,176.83,193.85,195.44,195.93,184.15,183.63,190.84,190.98,193.24,186.34,192.08,191.16,192.61,188.78,191.81,188.62,,25,965,33,24.47,
22.06.23 14:20:45,0.28,188.55,190.9,184.06,192.45,187.67,196.21,192.82,195.66,176.02,194.12,196,195.08,183.89,183.36,191.4,191.26,193.24,186.34,191.53,191.16,192.88,188.78,191.81,188.9,,25,965,33,24.48,
22.06.23 14:21:00,0.53,187.75,190.63,183.79,192.45,187.13,195.93,191.98,195.38,176.83,194.12,195.44,194.52,183.36,183.36,190.84,189.85,192.69,186.34,191.81,190.59,192.61,188.19,191.53,188.62,,25,965,33,24.51,
22.06.23 14:21:15,0.78,187.21,189.82,184.06,193,186.86,195.09,191.14,195.38,176.02,193.03,195.44,194.24,183.62,182.55,189.72,190.13,192.97,186.05,191.53,190.31,191.8,188.19,192.08,188.34,,25,965,33,24.54,
22.06.23 14:21:30,1.03,186.94,189.55,183.51,192.45,186.32,195.65,191.7,194.55,175.22,193.58,195.16,193.68,182.83,181.73,191.12,188.43,192.42,186.34,191.53,189.45,192.88,187.9,191.26,188.06,,25,965,33,24.54,
22.06.23 14:21:45,1.28,186.68,189.55,184.33,191.08,186.59,195.65,191.42,194.82,174.68,192.75,195.16,193.68,183.36,181.19,190.84,189,192.42,186.05,191.26,189.17,191.26,187.6,192.08,188.34,,25,965,33,24.55,
22.06.23 14:22:00,1.53,186.41,189.28,184.06,191.63,185.52,195.37,190.58,193.71,173.87,192.48,194.89,193.4,182.57,180.65,190.84,188.15,191.87,185.47,190.98,188.88,191,187.31,191.81,187.78,,25,965,33,24.58,
22.06.23 14:22:15,1.78,186.68,189.55,183.51,190.81,186.32,194.53,190.3,192.87,173.87,192.75,195.16,193.68,182.57,180.65,190.84,188.15,192.42,185.76,190.98,188.31,190.73,187.02,191.26,188.34,,25,965,33,24.57,
22.06.23 14:22:30,2.03,186.41,189.55,183.79,191.08,186.86,193.97,190.58,193.71,173.61,192.48,194.61,192.85,182.57,180.92,190.28,188.15,192.42,185.76,190.98,188.03,191.53,187.02,191.26,188.62,,25,965,33,24.58,
22.06.23 14:22:45,2.28,185.87,189.01,183.51,190.54,186.05,193.69,190.02,192.32,173.07,191.93,194.61,192.29,182.04,179.84,190.84,187.59,192.42,185.76,190.43,188.03,191,186.14,189.05,187.23,,25,965,33,24.58,
22.06.23 14:23:00,2.53,185.34,189.01,183.24,191.08,185.78,193.97,190.02,192.32,172.54,191.39,194.06,193.12,181.51,179.84,190.28,187.59,191.59,185.47,189.87,186.61,190.19,185.26,188.77,187.51,,25,965,33,24.59,
22.06.23 14:23:15,2.78,185.34,188.2,182.97,191.36,185.25,194.25,189.19,191.48,172,191.39,193.5,191.73,180.99,179.03,189.72,187.59,192.42,185.76,189.6,186.61,190.19,185.56,189.05,186.67,,25,965,33,24.61,
22.06.23 14:23:30,3.03,185.34,188.47,183.24,190.54,186.32,194.25,189.47,192.59,173.07,191.11,193.78,191.45,181.51,179.3,190.28,186.74,191.32,185.76,189.87,186.89,189.65,184.97,187.95,187.23,,25,965,33,24.59,
22.06.23 14:23:45,3.28,185.34,187.93,182.69,190.54,186.05,193.13,188.63,192.87,173.07,191.39,193.78,190.89,181.25,178.49,189.44,186.46,191.59,185.18,189.32,186.61,189.65,184.68,188.22,187.78,,25,965,33,24.61,
22.06.23 14:24:00,3.53,185.61,187.93,182.69,189.72,186.59,193.13,188.63,191.48,172.8,190.84,193.78,190.34,181.78,178.49,189.44,185.34,190.77,185.18,189.6,186.04,189.11,184.39,187.95,187.51,,25,965,33,24.61,
22.06.23 14:24:15,3.78,185.07,187.93,183.51,190.26,186.59,193.41,188.35,191.76,172.8,190.3,193.78,190.06,180.99,178.76,190,184.5,191.87,185.76,190.15,186.04,189.65,184.39,187.67,187.78,,25,965,33,24.61,
22.06.23 14:24:30,4.03,184.8,187.39,182.97,189.99,186.86,192.85,188.08,190.09,173.07,190.3,193.23,189.5,181.25,177.41,189.44,183.94,191.04,185.47,189.05,185.75,188.31,184.1,187.4,186.4,,25,965,33,24.64,
22.06.23 14:24:45,4.28,184,185.77,181.87,188.9,184.98,192.3,187.8,188.99,172,189.75,192.67,188.95,179.67,177.41,189.16,183.1,190.77,184.61,188.77,184.9,188.31,182.06,187.4,185.56,,25,965,33,24.62,
22.06.23 14:25:00,4.53,184.27,187.39,182.42,188.08,184.98,192.58,187.24,188.99,170.67,190.02,192.67,188.95,180.72,177.68,188.61,184.22,191.32,185.18,189.05,184.34,188.31,183.51,187.67,185.29,,25,965,33,24.64,
22.06.23 14:25:15,4.78,184.54,186.58,182.15,189.17,184.17,192.85,187.52,188.16,169.6,189.21,192.67,188.95,180.2,177.95,189.16,183.1,191.04,184.89,188.77,184.62,189.38,182.35,188.22,185.84,,25,965,33,24.65,
22.06.23 14:25:30,5.03,184.27,186.31,181.6,188.62,184.17,192.85,186.97,187.05,169.6,188.93,192.12,188.39,179.41,177.15,188.33,183.1,190.77,184.89,188.5,184.06,188.58,182.93,187.4,185.56,,25,965,33,24.65,
22.06.23 14:25:45,5.28,183.74,186.31,181.87,188.08,184.44,192.58,186.69,187.88,170.93,188.93,192.12,188.95,178.89,176.88,188.88,183.1,191.04,184.61,188.22,183.49,189.92,182.35,187.12,185.56,,25,965,33,24.65,
22.06.23 14:26:00,5.53,183.21,186.31,181.6,188.62,182.83,192.02,186.69,187.88,170.14,188.66,191.85,188.67,178.63,177.15,188.61,182.54,191.32,184.03,187.95,183.49,189.65,182.64,188.22,185.01,,25,965,33,24.65,
22.06.23 14:26:15,5.78,183.47,186.31,181.33,188.35,183.37,191.46,186.13,188.16,170.67,188.12,192.67,188.12,178.36,176.88,188.61,182.26,190.22,184.03,188.5,183.21,189.38,181.48,187.4,185.84,,25,965,33,24.65,
22.06.23 14:26:30,6.03,183.47,186.04,181.33,187.81,182.57,191.18,187.24,188.71,171.47,188.39,191.85,187.56,178.89,176.61,188.05,180.03,190.49,183.74,187.95,182.93,189.65,181.19,187.67,185.29,,25,965,33,24.65,
22.06.23 14:26:45,6.28,183.21,185.77,181.33,188.08,181.77,190.9,186.69,188.99,170.93,187.3,191.3,187.01,178.36,176.61,188.61,178.91,190.22,183.74,187.4,182.36,190.19,181.48,186.85,185.29,,25,965,33,24.66,
22.06.23 14:27:00,6.53,182.41,185.23,181.33,187.53,180.17,190.35,186.13,189.26,170.14,187.58,191.02,187.84,177.32,175.53,187.49,178.08,189.67,183.17,188.22,182.08,190.46,180.61,186.03,184.73,,25,965,33,24.65,
22.06.23 14:27:15,6.78,181.88,185.5,181.33,187.81,180.17,190.35,185.86,189.26,170.14,187.3,191.57,187.56,176.8,175.8,188.61,178.36,189.4,183.46,187.95,182.64,190.46,180.9,186.03,185.56,,25,965,33,24.65,
22.06.23 14:27:30,7.03,182.41,184.96,181.6,187.53,178.31,189.79,185.3,188.99,169.07,186.49,190.75,186.73,176.27,175.27,187.21,177.25,189.12,183.17,187.12,181.52,190.73,179.74,185.48,184.46,,25,965,33,24.68,
22.06.23 14:27:45,7.28,182.67,185.23,182.15,186.99,178.31,189.24,184.75,188.16,169.07,187.03,190.47,187.01,176.53,175.8,187.77,177.25,189.4,183.46,187.67,181.52,189.92,180.03,185.2,185.01,,25,965,33,24.68,
22.06.23 14:28:00,7.53,181.61,184.69,181.87,186.45,177.78,189.52,183.65,188.71,168.01,186.49,190.47,187.01,176.8,174.73,187.77,176.42,189.4,182.88,187.4,181.52,189.65,179.74,184.11,184.18,,25,965,33,24.68,
22.06.23 14:28:15,7.78,182.14,183.89,181.87,186.18,177.25,189.52,183.37,187.88,167.21,186.49,190.47,187.29,176.27,174.46,187.49,176.14,189.12,182.88,186.85,180.95,188.58,179.16,184.11,184.46,,25,965,33,24.68,
22.06.23 14:28:30,8.03,181.88,184.43,181.6,186.18,177.78,188.96,183.09,187.88,166.68,186.22,189.92,187.01,175.75,174.46,187.21,176.14,189.4,182.59,187.12,180.39,188.31,178.87,183.29,184.46,,25,965,33,24.69,
22.06.23 14:28:45,8.28,182.14,183.89,181.6,185.63,177.25,188.68,183.09,187.33,166.68,185.41,189.65,185.9,175.49,174.46,186.94,175.59,188.85,182.59,186.85,180.39,188.31,178.59,183.02,184.46,,25,965,33,24.69,
22.06.23 14:29:00,8.53,181.61,183.62,181.6,184.55,177.25,188.41,182.82,186.78,166.16,184.87,189.92,185.63,175.23,173.66,186.94,175.31,189.12,182.31,187.12,180.67,188.58,178.01,182.2,185.01,,25,965,33,24.69,
22.06.23 14:29:15,8.78,180.82,183.08,180.78,184.55,176.72,188.68,182.54,185.95,165.36,184.87,189.1,184.52,175.23,174.19,186.94,175.87,189.12,182.31,186.85,179.27,187.51,178.3,182.47,184.18,,25,965,33,24.69,
22.06.23 14:29:30,9.03,180.55,182.82,179.15,183.74,176.72,188.13,182.82,185.95,165.89,185.14,188.55,184.25,174.71,173.66,186.66,175.59,188.03,182.59,186.03,178.99,187.77,178.3,181.66,183.9,,25,965,33,24.72,
22.06.23 14:29:45,9.28,181.08,182.82,179.97,182.93,176.45,188.68,183.37,184.57,166.16,184.87,189.1,184.52,174.19,173.39,186.38,174.49,188.3,183.17,186.03,179.27,188.58,178.59,180.57,183.63,,25,965,33,24.72,
22.06.23 14:30:00,9.53,181.08,182.82,180.78,183.2,176.19,187.85,182.27,184.85,165.89,184.6,189.1,186.18,174.45,173.66,186.38,174.49,188.85,184.03,186.57,178.99,188.31,178.01,181.39,183.9,,25,965,33,24.72,
22.06.23 14:30:15,9.78,180.55,182.55,179.97,182.39,175.66,188.13,181.99,183.2,166.16,184.33,188.82,186.18,173.93,173.66,186.66,173.93,188.57,182.88,186.03,178.71,187.24,178.01,181.39,183.63,,25,965,33,24.72,
22.06.23 14:30:30,10.03,180.29,182.28,179.97,181.85,175.66,187.02,182.27,183.48,165.63,184.06,189.1,185.63,174.45,173.39,186.66,174.21,188.57,183.17,186.3,178.15,188.58,176.57,181.66,184.18,,25,965,33,24.73,
22.06.23 14:30:46,10.3,180.29,181.75,179.97,181.31,176.98,187.02,181.72,183.48,165.63,183.52,189.1,185.08,173.67,172.06,186.38,173.38,186.93,182.59,185.48,177.59,186.97,176.85,181.39,183.9,,25,965,33,24.73,
22.06.23 14:31:01,10.55,179.49,182.01,180.78,182.12,177.25,186.19,181.99,183.48,165.36,184.33,189.1,185.63,173.41,172.59,186.66,174.21,187.75,182.88,185.75,176.75,186.7,177.43,181.39,183.9,,25,965,33,24.73,
22.06.23 14:31:16,10.8,180.02,181.75,180.24,180.77,176.72,187.02,181.72,183.75,165.63,182.98,189.37,185.08,173.41,173.13,186.94,174.21,187.48,182.59,185.75,177.31,187.77,177.14,181.39,182.8,,25,965,33,24.73,
22.06.23 14:31:31,11.05,180.02,180.95,179.69,181.04,176.72,186.75,181.44,182.93,165.1,182.71,189.1,183.7,173.41,173.13,186.38,173.93,187.21,182.59,185.75,176.47,187.51,175.99,181.39,183.35,,25,965,33,24.76,
22.06.23 14:31:46,11.3,179.49,180.95,178.88,180.5,175.66,186.19,180.34,182.11,165.36,182.17,189.1,184.25,173.41,172.86,186.1,172.83,187.75,182.31,185.48,175.91,187.77,175.7,181.11,182.25,,25,965,33,24.75,
22.06.23 14:32:01,11.55,179.23,180.68,177.52,180.5,174.6,185.92,180.89,182.11,164.83,182.17,188.55,185.08,172.9,171.79,185.83,172.28,187.48,180.87,184.66,175.07,187.24,175.7,180.3,182.52,,25,965,33,24.76,
22.06.23 14:32:16,11.8,179.23,179.88,177.52,180.5,174.87,185.92,180.62,182.11,165.89,182.71,188.55,184.52,173.15,172.59,186.1,172.01,187.75,181.45,184.66,175.07,186.97,175.7,180.84,182.52,,25,965,33,24.76,
22.06.23 14:32:31,12.05,179.23,180.41,176.98,179.96,174.6,186.47,180.89,182.93,166.42,181.63,188,183.42,172.64,172.06,185.55,171.73,188.03,181.45,184.66,175.63,188.31,176.57,180.57,182.52,,25,965,33,24.78,
22.06.23 14:32:46,12.3,178.7,180.15,176.71,179.7,174.6,186.19,180.34,182.38,167.21,181.9,187.73,182.32,172.64,172.32,186.1,171.46,187.21,180.87,184.93,174.24,188.58,175.42,179.76,181.97,,25,965,33,24.76,
22.06.23 14:33:01,12.55,178.44,179.35,175.09,179.16,174.87,185.37,179.8,182.38,166.16,180.83,187.73,181.23,172.12,172.32,185.55,170.91,187.21,180.3,183.84,174.24,189.11,175.99,178.67,181.15,,25,965,33,24.78,
22.06.23 14:33:16,12.8,177.91,179.35,175.63,178.62,174.6,184.82,179.8,182.38,166.16,180.83,187.73,180.68,172.38,172.86,186.38,171.46,187.21,180.59,184.66,174.24,188.58,175.42,179.49,181.42,,25,965,33,24.76,
22.06.23 14:33:31,13.05,178.17,179.08,175.36,177.82,174.87,184.27,179.25,182.93,167.21,181.1,186.91,180.13,171.6,172.59,185.83,170.64,187.48,180.3,184.38,173.41,188.58,175.13,178.67,181.42,,25,965,33,24.79,
22.06.23 14:33:46,13.3,177.64,179.61,174.82,178.35,174.08,183.72,179.8,183.48,167.21,181.63,187.45,180.41,171.86,172.86,185.27,169.81,187.21,180.59,184.38,173.41,188.31,175.13,178.94,182.52,,25,965,33,24.78,
22.06.23 14:34:01,13.55,177.12,178.55,174.55,177.55,174.6,183.17,178.7,183.75,167.21,180.83,186.91,179.86,172.12,172.32,185.55,170.36,186.93,180.59,183.84,172.85,188.31,174.27,177.86,182.52,,25,965,33,24.79,
22.06.23 14:34:16,13.8,177.12,178.55,174.01,177.55,174.87,183.72,179.25,184.03,166.95,180.29,186.91,180.41,171.86,173.13,185.55,169.81,186.93,180.59,184.38,172.02,188.31,174.84,178.67,180.32,,25,965,33,24.79,
22.06.23 14:34:31,14.05,177.38,179.08,174.28,176.48,174.6,183.44,178.7,184.03,165.89,180.03,187.18,179.86,171.6,173.13,184.99,168.99,186.93,180.3,183.84,172.29,186.97,173.98,177.59,180.32,,25,965,33,24.79,
22.06.23 14:34:46,14.3,177.12,178.55,174.55,175.95,174.34,182.89,178.7,184.03,165.63,179.49,187.18,180.41,171.34,172.59,184.99,168.17,186.93,180.3,183.84,172.29,187.24,174.55,177.59,180.32,,25,965,33,24.79,
22.06.23 14:35:01,14.55,176.85,178.82,173.74,175.68,173.29,182.62,178.7,184.57,164.57,180.29,187.18,180.95,171.86,172.32,185.27,168.17,187.48,179.73,183.29,171.74,187.51,173.69,177.05,180.05,,25,965,33,24.79,
22.06.23 14:35:16,14.8,176.59,177.75,174.01,175.15,173.55,183.44,178.15,184.3,163.25,179.22,186.36,180.68,171.6,172.59,184.72,168.17,186.66,179.73,183.84,172.02,187.24,173.69,176.78,181.15,,25,965,33,24.82,
